SuperWEB2(tm)

"Dwellings"
"Geography 2016 by Household class of income"
"Counting: household adjusted"

Filters:
"Default Summation","household adjusted"

"Summation Options","Geography 2016","Household class of income","Count",
"household adjusted","52502024 : Ward 24","R 76801 - R 153600",268.0378
"household adjusted","52502024 : Ward 24","R 153601 - R 307200",199.60679
"household adjusted","52502024 : Ward 24","R 307201 - R 614400",43.8261
"household adjusted","52502024 : Ward 24","R 614401- R 1228800",7.55751
"household adjusted","52502024 : Ward 24","R 1228801 - R 2457600",18.82648
"household adjusted","52502024 : Ward 24","R2457601 or more",39.42392
"household adjusted","52502024 : Ward 24","Unspecified",1.04357
"household adjusted","52502024 : Ward 24","Not applicable",1
"household adjusted","52502024 : Ward 24","Total",2866.42822
"household adjusted","52502025 : Ward 25","No income",415.85815
"household adjusted","52502025 : Ward 25","R 1 - R 4800",206.42731
"household adjusted","52502025 : Ward 25","R 4801 - R 9600",267.04344
"household adjusted","52502025 : Ward 25","R 9601 - R 19200",557.31697
"household adjusted","52502025 : Ward 25","R 19201 - R 38400",451.61484
"household adjusted","52502025 : Ward 25","R 38401 -  R 76800",324.87194
"household adjusted","52502025 : Ward 25","R 76801 - R 153600",334.82048
"household adjusted","52502025 : Ward 25","R 153601 - R 307200",268.79867
"household adjusted","52502025 : Ward 25","R 307201 - R 614400",115.39937
"household adjusted","52502025 : Ward 25","R 614401- R 1228800",34.17561
"household adjusted","52502025 : Ward 25","R 1228801 - R 2457600",7.44756
"household adjusted","52502025 : Ward 25","R2457601 or more",5.96247
"household adjusted","52502025 : Ward 25","Unspecified",1.08071
"household adjusted","52502025 : Ward 25","Not applicable",2
"household adjusted","52502025 : Ward 25","Total",2992.81752
"household adjusted","52502026 : Ward 26","No income",498.07832
"household adjusted","52502026 : Ward 26","R 1 - R 4800",114.68997
"household adjusted","52502026 : Ward 26","R 4801 - R 9600",245.05782
"household adjusted","52502026 : Ward 26","R 9601 - R 19200",474.14556
"household adjusted","52502026 : Ward 26","R 19201 - R 38400",581.51369
"household adjusted","52502026 : Ward 26","R 38401 -  R 76800",461.18363
"household adjusted","52502026 : Ward 26","R 76801 - R 153600",383.28693
"household adjusted","52502026 : Ward 26","R 153601 - R 307200",202.68932
